customer_id,customer_name,email,views,searches,add_to_cart,favorites,shares,distinct_products_interacted,total_interactions,completed_sales,units_purchased,amount_spent_sales,valid_rentals,units_rented,amount_spent_rentals,average_rental_days,last_activity,days_since_last_activity,average_monthly_activity,cluster,segmento,accion_sugerida
1486,Teresa Claudia Badillo,demo.usuario230@cemydi.local,40,20,7,6,1,29,74,15,38,145253.45,0,0,0.0,0.0,2026-06-13 17:22:00,49,10.57,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1487,Olga Rosado,demo.usuario231@cemydi.local,28,9,2,1,0,21,40,15,41,181620.92,0,0,0.0,0.0,2026-07-02 10:31:00,30,2.5,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1488,Benito Castellanos Santillán,demo.usuario232@cemydi.local,22,10,5,2,2,26,41,5,16,33631.3,0,0,0.0,0.0,2026-05-30 14:35:00,63,20.5,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1489,David Tello,demo.usuario233@cemydi.local,9,3,1,0,1,9,14,1,4,15713.48,0,0,0.0,0.0,2025-11-22 12:18:00,252,1.27,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1490,Ramón Iván Villalobos Saiz,demo.usuario234@cemydi.local,15,10,3,2,1,17,31,13,28,143374.59,3,3,2368.64,4.33,2026-06-13 09:37:00,49,1.55,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1491,María Elena Sandoval Llamas,demo.usuario235@cemydi.local,32,12,4,3,2,24,53,8,27,105541.18,3,3,5976.77,8.67,2026-06-13 10:04:00,49,2.3,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1492,Rebeca Rangel,demo.usuario236@cemydi.local,22,13,6,3,3,24,47,6,19,109738.24,0,0,0.0,0.0,2026-06-11 10:05:00,51,1.88,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1493,Barbara Adame Montez,demo.usuario237@cemydi.local,4,1,0,0,0,5,5,1,2,7898.18,0,0,0.0,0.0,2026-04-29 15:05:00,94,0.5,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1494,César Espinal,demo.usuario238@cemydi.local,25,4,5,0,2,20,36,19,49,93071.22,3,3,3619.2,9.33,2026-06-17 14:03:00,45,2.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1495,Wilfrido Corral,demo.usuario239@cemydi.local,30,5,5,3,2,18,45,2,3,14932.9,7,7,5021.93,4.71,2026-07-27 18:33:00,5,2.65,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1496,Sara Ana Maestas,demo.usuario240@cemydi.local,3,1,0,0,0,4,4,1,4,15268.64,0,0,0.0,0.0,2026-03-03 16:34:00,151,0.4,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1497,Araceli Caraballo,demo.usuario241@cemydi.local,18,1,3,0,1,19,23,5,10,10525.18,10,10,6805.6,4.0,2026-05-05 17:23:00,88,1.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1498,Humberto Alonso Valles Ballesteros,demo.usuario242@cemydi.local,41,11,8,5,1,25,66,0,0,0.0,0,0,0.0,0.0,2026-05-23 13:33:00,70,2.87,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1499,Diego Ledesma,demo.usuario243@cemydi.local,30,7,5,1,1,24,44,2,6,23000.64,0,0,0.0,0.0,2026-05-06 16:19:00,87,2.44,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1500,Cecilia Marcela Gómez,demo.usuario244@cemydi.local,43,13,9,3,1,28,69,16,43,103190.05,0,0,0.0,0.0,2026-06-10 14:54:00,52,3.29,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1501,Judith Alejandra Carmona,demo.usuario245@cemydi.local,25,7,10,6,1,25,49,3,5,8320.0,6,6,10039.51,8.33,2026-05-10 11:52:00,83,3.06,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1502,Liliana Collado,demo.usuario246@cemydi.local,31,8,5,3,2,25,49,6,15,32420.53,0,0,0.0,0.0,2026-06-08 17:07:00,54,2.13,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1503,Aurora Juárez Sanabria,demo.usuario247@cemydi.local,17,6,4,2,1,19,30,1,3,22620.3,11,11,6855.54,4.91,2026-06-01 13:12:00,61,2.14,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1504,Nadia Salcedo,demo.usuario248@cemydi.local,9,7,0,1,0,11,17,3,6,6416.52,0,0,0.0,0.0,2026-01-28 13:15:00,185,0.85,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1505,Jaqueline Ana Caraballo,demo.usuario249@cemydi.local,30,11,4,1,3,19,49,15,30,65304.44,1,1,4593.0,12.0,2026-06-12 16:25:00,50,2.04,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1506,Gabino Piña,demo.usuario250@cemydi.local,30,7,4,5,1,21,47,5,15,81201.75,0,0,0.0,0.0,2026-06-22 16:04:00,40,3.13,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1507,Fidel Teodoro Alba,demo.usuario251@cemydi.local,14,9,6,2,1,18,32,18,45,171742.3,2,2,1339.06,3.5,2026-06-28 12:29:00,34,3.56,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1508,Florencia Cuellar,demo.usuario252@cemydi.local,28,11,3,1,1,20,44,2,5,9596.61,0,0,0.0,0.0,2026-05-21 16:16:00,72,5.5,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1509,Graciela Claudia Lucero Cuellar,demo.usuario253@cemydi.local,25,17,5,0,2,19,49,9,31,183877.82,0,0,0.0,0.0,2026-06-15 10:38:00,47,2.04,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1510,Eloy Vargas,demo.usuario254@cemydi.local,52,10,6,3,1,24,72,0,0,0.0,0,0,0.0,0.0,2026-06-17 09:16:00,45,4.8,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1511,Timoteo Olivares Bañuelos,demo.usuario255@cemydi.local,7,2,0,1,0,8,10,0,0,0.0,0,0,0.0,0.0,2025-12-02 15:31:00,242,3.33,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1512,Mariano José Vásquez Ordóñez,demo.usuario256@cemydi.local,27,5,1,0,0,13,33,19,46,150455.24,2,2,4302.77,13.5,2026-07-04 12:52:00,28,1.5,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1513,Itzel Alemán Madrid,demo.usuario257@cemydi.local,31,9,6,6,2,28,54,19,49,161651.95,2,2,3722.72,8.0,2026-06-07 10:17:00,55,3.18,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1514,Fidel Garica,demo.usuario258@cemydi.local,24,4,0,2,2,17,32,0,0,0.0,0,0,0.0,0.0,2026-04-24 18:17:00,99,8.0,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1515,Samuel Portillo Cazares,demo.usuario259@cemydi.local,60,8,10,3,4,27,85,6,11,15260.66,1,1,2777.4,10.0,2026-05-23 17:00:00,70,14.17,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1516,Hernán Borrego,demo.usuario260@cemydi.local,22,8,2,3,2,24,37,0,0,0.0,1,1,2247.6,8.0,2026-05-17 16:11:00,76,1.76,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1517,Inés Roybal Zapata,demo.usuario261@cemydi.local,33,8,5,3,2,26,51,10,24,65422.59,0,0,0.0,0.0,2026-06-15 15:20:00,47,3.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1518,Aurora Paola Villagómez,demo.usuario262@cemydi.local,26,9,4,2,1,23,42,1,4,39524.64,2,2,987.65,4.0,2026-04-23 17:20:00,100,2.47,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1519,José Manuél Nieto,demo.usuario263@cemydi.local,17,5,3,3,2,16,30,19,44,137968.97,2,2,4881.92,8.0,2026-06-27 17:59:00,35,1.58,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1520,Bianca Blanca Regalado,demo.usuario264@cemydi.local,48,21,7,5,6,26,87,6,19,33130.85,0,0,0.0,0.0,2026-06-18 14:55:00,44,7.25,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1521,Sara Blanca Niño Candelaria,demo.usuario265@cemydi.local,46,8,12,3,2,25,71,20,51,137253.49,0,0,0.0,0.0,2026-06-26 10:02:00,36,23.67,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1522,Susana Blanca Solorio Suárez,demo.usuario266@cemydi.local,49,9,6,3,3,27,70,21,45,62636.11,1,1,4316.26,13.0,2026-06-02 11:12:00,60,17.5,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1523,Rosa Micaela Fierro Pabón,demo.usuario267@cemydi.local,41,11,3,6,3,26,64,9,27,154156.61,0,0,0.0,0.0,2026-07-07 11:46:00,25,2.67,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1524,Lorenzo del Valle,demo.usuario268@cemydi.local,21,6,4,0,0,15,31,3,11,39376.46,10,10,5995.74,5.0,2026-05-26 12:54:00,67,2.58,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1525,Bernardo Escalante Santacruz,demo.usuario269@cemydi.local,40,11,9,3,5,27,68,5,15,144006.5,0,0,0.0,0.0,2026-07-02 17:33:00,30,22.67,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1526,Clara Contreras,demo.usuario270@cemydi.local,34,16,9,2,2,17,63,12,32,95844.86,1,1,6229.2,10.0,2026-06-05 13:35:00,57,2.86,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1527,José María Cardenas,demo.usuario271@cemydi.local,19,8,1,2,2,15,32,7,23,128646.67,0,0,0.0,0.0,2026-06-06 16:44:00,56,4.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1528,Ana Sáenz,demo.usuario272@cemydi.local,39,8,7,5,2,22,61,20,44,98601.78,3,3,2466.4,4.67,2026-07-17 15:43:00,15,3.05,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1529,Gilberto Cervántez,demo.usuario273@cemydi.local,60,16,9,4,1,33,90,1,4,36628.04,0,0,0.0,0.0,2026-04-09 15:41:00,114,9.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1530,Camila Tórrez Valles,demo.usuario274@cemydi.local,28,11,5,4,1,23,49,2,7,29395.84,2,2,1413.89,6.5,2026-05-19 09:48:00,74,2.88,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1531,Miriam Calderón,demo.usuario275@cemydi.local,20,6,4,1,0,18,31,20,52,105322.96,0,0,0.0,0.0,2026-07-06 09:49:00,26,1.94,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1532,Lorena Carolina Amaya,demo.usuario276@cemydi.local,7,2,2,3,1,9,15,1,4,5868.84,0,0,0.0,0.0,2026-05-19 18:20:00,74,1.36,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1533,María Eugenia Rebeca Dueñas,demo.usuario277@cemydi.local,34,13,5,5,0,28,57,5,16,156466.96,0,0,0.0,0.0,2026-07-29 14:28:00,3,6.33,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1534,Débora Estévez,demo.usuario278@cemydi.local,29,8,5,0,1,16,43,5,15,21074.75,0,0,0.0,0.0,2026-04-22 14:40:00,101,2.69,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1535,Camila Sierra,demo.usuario279@cemydi.local,39,5,3,5,1,24,53,15,32,55679.47,0,0,0.0,0.0,2026-06-08 10:25:00,54,1.96,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1536,Darío Flores Trujillo,demo.usuario280@cemydi.local,50,16,12,6,2,26,86,2,6,35307.14,0,0,0.0,0.0,2026-04-11 16:29:00,112,3.58,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1537,María Teresa Ávila,demo.usuario281@cemydi.local,24,9,4,3,5,23,45,20,52,200357.93,0,0,0.0,0.0,2026-07-10 14:43:00,22,4.5,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1538,Jacobo Montez,demo.usuario282@cemydi.local,44,14,7,4,2,26,71,18,52,161987.32,0,0,0.0,0.0,2026-07-30 15:07:00,2,2.84,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1539,Diana Casillas,demo.usuario283@cemydi.local,36,13,3,5,2,18,59,20,51,77769.2,0,0,0.0,0.0,2026-06-26 17:53:00,36,6.56,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1540,Estefanía Villareal,demo.usuario284@cemydi.local,18,4,7,2,0,15,31,21,60,136825.66,0,0,0.0,0.0,2026-07-12 12:52:00,20,1.11,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1541,Martín Ríos,demo.usuario285@cemydi.local,28,16,1,0,1,23,46,3,8,23281.74,11,11,6060.43,4.0,2026-05-09 12:00:00,84,2.88,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1542,Yolanda Gil,demo.usuario286@cemydi.local,43,9,4,3,3,22,62,15,42,120875.81,0,0,0.0,0.0,2026-06-21 13:57:00,41,2.38,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1543,Carlos Galarza Marroquín,demo.usuario287@cemydi.local,31,7,2,0,0,18,40,20,39,69402.92,1,1,3020.01,7.0,2026-07-20 18:50:00,12,1.82,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1544,Ángela Nájera,demo.usuario288@cemydi.local,22,11,2,5,2,20,42,16,42,131723.26,0,0,0.0,0.0,2026-07-03 16:40:00,29,5.25,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1545,Cristian Alejandro Prado,demo.usuario289@cemydi.local,20,6,3,2,2,16,33,5,13,121119.14,0,0,0.0,0.0,2026-06-27 13:00:00,35,1.94,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1546,Guillermina Luz del Valle,demo.usuario290@cemydi.local,43,15,9,2,2,27,71,12,28,157029.34,0,0,0.0,0.0,2026-06-20 12:02:00,42,8.88,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1547,Enrique Lomeli,demo.usuario291@cemydi.local,43,10,8,3,1,25,65,22,48,102123.25,0,0,0.0,0.0,2026-06-09 17:56:00,53,4.64,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1548,Augusto Mena,demo.usuario292@cemydi.local,42,12,4,3,2,25,63,10,22,142286.04,2,2,2861.19,8.5,2026-07-12 11:50:00,20,4.2,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1549,Óscar Rodrigo Frías,demo.usuario293@cemydi.local,24,8,7,0,3,22,42,0,0,0.0,0,0,0.0,0.0,2026-07-13 15:57:00,19,1.56,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1550,Jorge Luis Leonardo Cazares,demo.usuario294@cemydi.local,47,21,9,2,0,29,79,6,6,11837.95,1,1,1913.22,9.0,2026-06-09 14:35:00,53,4.16,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1551,Hermelinda Ceballos,demo.usuario295@cemydi.local,36,12,10,2,3,27,63,14,37,193585.69,0,0,0.0,0.0,2026-07-01 18:09:00,31,7.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1552,José María Pacheco,demo.usuario296@cemydi.local,39,7,3,1,2,23,52,11,34,139038.91,0,0,0.0,0.0,2026-07-15 12:47:00,17,1.73,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1553,Mayte Guevara,demo.usuario297@cemydi.local,30,7,4,2,2,20,45,19,48,80701.1,0,0,0.0,0.0,2026-06-21 16:01:00,41,5.63,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1554,Ángel Salcido,demo.usuario298@cemydi.local,24,6,2,1,0,17,33,4,11,32194.07,11,11,11105.25,6.09,2026-05-10 10:58:00,83,6.6,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1555,Berta Alta  Gracia Pineda Saldivar,demo.usuario299@cemydi.local,46,12,6,7,4,22,75,2,7,18025.02,0,0,0.0,0.0,2026-04-05 15:00:00,118,3.13,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1556,Abelardo Jacinto Escobedo,demo.usuario300@cemydi.local,45,7,8,4,3,26,67,3,8,24229.08,0,0,0.0,0.0,2026-06-13 12:34:00,49,3.53,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1557,Guillermo Rubén Canales Castro,demo.usuario301@cemydi.local,23,4,1,1,2,19,31,15,34,149129.21,1,1,5665.1,10.0,2026-06-13 16:18:00,49,1.24,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1558,Gloria Solorio Mateo,demo.usuario302@cemydi.local,18,5,2,1,4,18,30,6,21,163294.12,0,0,0.0,0.0,2026-07-13 18:24:00,19,2.73,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1559,Esmeralda Sandoval Alcántar,demo.usuario303@cemydi.local,12,5,0,1,0,13,18,4,4,6130.43,1,1,2041.3,5.0,2026-05-27 16:54:00,66,1.8,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1560,Hilda Mateo,demo.usuario304@cemydi.local,38,4,5,2,2,21,51,12,24,88896.31,0,0,0.0,0.0,2026-06-13 13:10:00,49,7.29,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1561,Abraham Flavio Noriega Rincón,demo.usuario305@cemydi.local,55,9,9,2,1,22,76,0,0,0.0,2,2,4428.84,14.5,2026-05-28 09:49:00,65,19.0,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1562,Sessa Lomeli Franco,demo.usuario306@cemydi.local,15,1,4,1,0,11,21,1,3,29076.63,5,5,10922.31,9.4,2026-07-17 12:53:00,15,1.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1563,Cristina Alonzo,demo.usuario307@cemydi.local,0,1,2,0,0,3,3,3,6,9900.52,0,0,0.0,0.0,2025-08-27 10:09:00,339,1.0,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1564,Jorge Luis Reynoso,demo.usuario308@cemydi.local,50,13,6,2,0,26,71,18,29,56736.47,3,3,4087.63,8.67,2026-07-14 18:19:00,18,2.73,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1565,Perla Karina Tejeda,demo.usuario309@cemydi.local,23,5,1,1,2,17,32,4,12,35105.99,5,5,7619.57,7.6,2026-05-11 10:59:00,82,3.56,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1566,Ernesto Dávila,demo.usuario310@cemydi.local,8,3,2,0,2,11,15,0,0,0.0,0,0,0.0,0.0,2026-05-14 17:53:00,79,0.6,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1567,Jonás Villanueva Holguín,demo.usuario311@cemydi.local,45,13,4,4,1,20,67,7,22,188357.82,0,0,0.0,0.0,2026-07-26 18:08:00,6,3.53,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1568,Maximiliano Guerrero,demo.usuario312@cemydi.local,49,6,6,2,3,24,66,20,51,154386.93,2,2,5802.0,12.5,2026-07-31 11:25:00,1,22.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1569,Tomás Ozuna Durán,demo.usuario313@cemydi.local,7,2,1,2,1,8,13,1,2,14132.2,0,0,0.0,0.0,2026-02-25 17:44:00,157,0.93,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1570,Miguel Pablo Gaitán Tejada,demo.usuario314@cemydi.local,31,5,10,3,1,21,50,9,23,96932.43,3,3,3073.75,5.0,2026-06-26 17:44:00,36,5.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1571,Fidel Carranza,demo.usuario315@cemydi.local,17,14,4,4,4,24,43,16,33,81348.2,0,0,0.0,0.0,2026-06-12 11:51:00,50,3.31,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1572,Aldo Garrido,demo.usuario316@cemydi.local,32,7,5,6,1,19,51,12,36,174375.36,0,0,0.0,0.0,2026-07-06 11:55:00,26,12.75,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1573,Elvia Díaz,demo.usuario317@cemydi.local,61,10,10,4,3,26,88,2,7,19843.18,0,0,0.0,0.0,2026-07-03 12:46:00,29,6.29,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1574,Carmen Guerra Rosas,demo.usuario318@cemydi.local,44,11,6,3,0,21,64,10,23,51938.9,0,0,0.0,0.0,2026-06-12 11:57:00,50,4.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1575,Serafín Madrigal,demo.usuario319@cemydi.local,17,2,4,3,0,16,26,8,23,58240.87,0,0,0.0,0.0,2026-06-26 16:45:00,36,1.37,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1576,María Cristina Ofelia Alcala Soria,demo.usuario320@cemydi.local,46,17,8,1,3,26,75,19,54,180755.19,0,0,0.0,0.0,2026-06-23 09:59:00,39,3.26,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1577,Germán Vigil,demo.usuario321@cemydi.local,45,10,6,1,0,25,62,16,44,140452.88,1,1,4832.8,7.0,2026-06-19 14:57:00,43,15.5,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1578,Jorge Laureano,demo.usuario322@cemydi.local,33,8,5,3,3,26,52,4,7,18022.85,1,1,4129.8,10.0,2026-07-15 18:56:00,17,17.33,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1579,Claudia Celia Cortez,demo.usuario323@cemydi.local,18,5,2,4,1,14,30,7,16,88876.32,0,0,0.0,0.0,2026-07-31 15:02:00,1,15.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1580,Lourdes Olivas Melgar,demo.usuario324@cemydi.local,1,2,0,0,0,3,3,3,3,3905.04,0,0,0.0,0.0,2025-11-13 13:49:00,261,0.43,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1581,Rolando Bueno,demo.usuario325@cemydi.local,24,7,1,3,1,18,36,16,41,199057.97,0,0,0.0,0.0,2026-06-02 16:41:00,60,9.0,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1582,Alma Mayte Mena,demo.usuario326@cemydi.local,35,16,6,3,2,22,62,6,14,26879.36,0,0,0.0,0.0,2026-06-24 15:31:00,38,4.77,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1583,Aida Adela Garza,demo.usuario327@cemydi.local,28,7,4,0,3,19,42,15,43,124435.13,0,0,0.0,0.0,2026-07-23 14:50:00,9,4.2,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1584,Flavio Mota,demo.usuario328@cemydi.local,18,1,3,1,1,15,24,3,9,25625.51,4,4,5119.99,8.5,2026-05-11 11:29:00,82,1.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1585,Mauro Adán Aguilar,demo.usuario329@cemydi.local,42,7,5,1,1,20,56,0,0,0.0,0,0,0.0,0.0,2026-04-06 15:44:00,117,4.31,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
1586,Concepción Concepción Solano,demo.usuario330@cemydi.local,24,7,2,3,1,21,37,10,26,70112.53,1,1,3057.34,13.0,2026-06-20 11:13:00,42,3.08,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1587,Carla Raquel Abrego Márquez,demo.usuario331@cemydi.local,13,3,1,0,0,14,17,3,4,14377.88,0,0,0.0,0.0,2025-12-18 15:46:00,226,5.67,0,Baja actividad,Aplicar campañas de reactivación y seguimiento.
1588,Soledad Colunga Venegas,demo.usuario332@cemydi.local,44,14,5,2,1,20,66,11,32,179603.69,0,0,0.0,0.0,2026-06-29 11:02:00,33,5.08,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1589,José Emilio Polanco,demo.usuario333@cemydi.local,36,13,5,2,0,26,56,19,53,122892.33,1,1,4824.56,8.0,2026-06-28 09:52:00,34,9.33,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1590,Wilfrido Francisco Javier Coronado Toledo,demo.usuario334@cemydi.local,43,17,10,3,1,27,74,8,23,139332.57,0,0,0.0,0.0,2026-06-13 11:06:00,49,3.08,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1591,Leonel Castañeda,demo.usuario335@cemydi.local,18,8,7,2,0,14,35,22,70,207521.82,0,0,0.0,0.0,2026-06-19 18:59:00,43,1.84,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1592,Violeta Lucía Pérez Báez,demo.usuario336@cemydi.local,36,6,3,2,2,18,49,16,44,104338.0,0,0,0.0,0.0,2026-06-21 11:43:00,41,6.13,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1593,Alta  Gracia Ozuna,demo.usuario337@cemydi.local,41,21,10,2,2,25,76,2,5,34006.97,2,2,2525.4,7.5,2026-06-03 17:39:00,59,19.0,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1594,Lorenzo Jacobo Salinas,demo.usuario338@cemydi.local,31,8,7,6,0,25,52,8,23,136612.46,3,3,2261.67,4.33,2026-06-22 12:14:00,40,3.47,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1595,Martín Arevalo,demo.usuario339@cemydi.local,48,12,7,6,2,31,75,6,9,17118.99,0,0,0.0,0.0,2026-05-23 18:28:00,70,5.36,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1596,Daniel Javier Gurule,demo.usuario340@cemydi.local,32,8,6,1,0,20,47,11,24,88374.95,1,1,1746.56,4.0,2026-06-02 12:10:00,60,2.35,2,Arrendatarios recurrentes,"Ofrecer renovaciones, mantenimiento y renta extendida."
1597,Lucía Virginia Cepeda Ortiz,demo.usuario341@cemydi.local,21,5,2,0,1,18,29,14,28,86348.44,0,0,0.0,0.0,2026-06-06 17:35:00,56,1.04,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1598,Carlota Indira Elizondo Caldera,demo.usuario342@cemydi.local,40,7,5,0,0,22,52,12,32,87780.06,0,0,0.0,0.0,2026-07-15 11:36:00,17,7.43,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1599,Andrea de León,demo.usuario343@cemydi.local,35,19,10,3,2,24,69,18,49,149892.53,0,0,0.0,0.0,2026-07-16 15:30:00,16,5.75,1,Compradores frecuentes,Ofrecer beneficios de fidelización y recompra.
1600,Berta Susana Urrutia Barraza,demo.usuario344@cemydi.local,33,15,13,3,1,23,65,0,0,0.0,0,0,0.0,0.0,2026-06-14 14:15:00,48,13.0,3,Exploradores,Enviar recordatorios y ofrecer asesoría de compra.
